site_event_id,event_id,Year,event_start_date,event_end_date,event_name,division,Tier,Player,PDGA,player_rating,tournament_total_strokes,Total,Place,Wins,Top 3s,Top 10s,Top 20s,Aces,Albatrosses,Eagles,Birdies,Pars,Bogeys+,TotalPoints,MajorMultiplierUsed,Rounds,HolesCounted
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Chris Clemons,50401,1015,278,16,T85,0,0,0,0,0,0,0,15,35,22,-7.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Luke Samson,59419,1014,278,16,T85,0,0,0,0,0,0,0,14,34,24,-10.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Adrian Chevalier,104894,1005,279,17,89,0,0,0,0,0,0,0,17,31,24,-7.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Collin Thompson,107074,998,280,18,T90,0,0,0,0,0,0,0,13,35,24,-11.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,James Corder,139058,1004,280,18,T90,0,0,0,0,0,0,0,21,22,29,-8.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Rico Garcia,94883,1010,280,18,T90,0,0,0,0,0,0,0,11,38,23,-12.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Sam Doebert,50685,1001,280,18,T90,0,0,0,0,1,0,1,19,25,27,7.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Zach Melton,38631,994,281,19,94,0,0,0,0,0,0,0,10,43,19,-9.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Chris Reliford,163877,990,282,20,T95,0,0,0,0,0,0,0,16,30,26,-10.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Gregg Barsby,15857,1022,282,20,T95,0,0,0,0,0,0,0,17,29,26,-9.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Aidan Hosler,145729,999,283,21,T97,0,0,0,0,0,0,0,11,39,22,-11.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Alex Anderson,51894,992,283,21,T97,0,0,0,0,0,0,0,16,33,23,-7.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Garry Patton,49643,1004,283,21,T97,0,0,0,0,0,0,0,15,28,29,-14.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Max Anderson,86682,1000,283,21,T97,0,0,0,0,0,0,0,12,35,25,-13.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Noah Fiveash,99153,972,284,22,T101,0,0,0,0,0,0,0,15,29,28,-13.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Trevon Crowe,67172,998,284,22,T101,0,0,0,0,0,0,0,13,32,27,-14.0,1.0,4,72
